date,product,category,price,quantity
2023-08-02,A,Toys,172.52,9
2023-09-22,A,Clothing,24.68,9
2023-07-07,A,Sports,99.86,14
2023-08-12,B,Home,310.14,18
2023-08-02,B,Clothing,148.67,2
2023-07-26,D,Clothing,483.29,8
2023-07-17,F,Home,342.54,16
2023-08-23,E,Home,80.16,19
2023-07-14,E,Groceries,182.85,18
2023-07-16,D,Home,97.63,19
2023-08-26,E,Home,119.65,3
2023-08-12,D,Sports,379.64,12
2023-09-28,E,Electronics,186.05,2
2023-07-07,A,Home,356.68,9
2023-09-10,B,Home,389.29,16
2023-09-12,F,Groceries,276.35,6
2023-09-23,D,Groceries,287.21,12
2023-07-24,C,Groceries,174.03,19
2023-08-30,B,Electronics,460.92,18
2023-09-01,F,Sports,159.67,7
2023-08-13,B,Sports,487.48,8
2023-08-11,D,Toys,25.52,19
2023-07-16,A,Toys,476.19,8
2023-07-28,F,Home,188.16,15
2023-07-31,C,Groceries,387.96,5
2023-07-28,C,Groceries,183.41,3
2023-09-23,B,Electronics,31.98,17
2023-09-11,F,Toys,453.85,14
2023-07-11,E,Home,431.81,2
2023-08-14,B,Electronics,428.95,9
2023-08-14,A,Home,116.26,16
2023-08-15,C,Toys,484.36,10
2023-07-08,B,Clothing,374.78,17
2023-09-01,B,Clothing,361.29,5
2023-09-04,B,Sports,247.86,9
2023-09-06,A,Sports,68.1,4
2023-09-27,A,Groceries,103.5,8
2023-07-01,A,Home,218.61,9
2023-09-09,D,Electronics,225.7,8
2023-09-25,E,Home,28.46,13
2023-07-31,B,Electronics,318.69,2
2023-09-05,D,Toys,203.18,10
2023-09-26,F,Electronics,139.16,1
2023-08-09,A,Sports,210.14,5
2023-09-02,C,Sports,143.65,3
2023-07-16,D,Electronics,52.06,1
2023-08-13,E,Groceries,179.84,4
2023-08-07,B,Home,269.87,5
2023-07-09,A,Home,471.3,9
2023-08-02,E,Groceries,223.17,3
2023-07-18,A,Groceries,53.92,14
2023-09-09,A,Clothing,475.36,13
2023-08-27,D,Home,223.84,4
2023-07-30,B,Toys,462.9,11
2023-08-23,E,Toys,96.51,11
2023-07-06,B,Toys,221.13,10
2023-07-22,B,Electronics,74.77,10
2023-09-20,F,Sports,221.09,19
2023-08-10,A,Toys,444.83,16
2023-07-27,A,Home,56.34,14
2023-07-02,B,Groceries,440.91,13
2023-07-19,E,Electronics,30.43,11
2023-08-13,D,Clothing,142.14,11
2023-07-21,C,Home,44.67,6
2023-07-27,C,Toys,149.94,1
2023-08-17,D,Toys,105.27,11
2023-09-02,C,Home,426.8,5
2023-09-26,C,Electronics,110.85,1
2023-08-19,D,Toys,267.53,19
2023-09-01,F,Clothing,352.98,1
2023-07-23,F,Sports,72.2,2
2023-08-31,A,Home,218.36,10
2023-08-23,E,Sports,319.29,17
2023-08-04,C,Groceries,440.77,3
2023-08-31,D,Clothing,252.89,11
2023-08-07,E,Sports,439.83,17
2023-09-15,A,Groceries,207.41,7
2023-07-16,D,Clothing,154.28,2
2023-09-29,F,Electronics,427.82,5
2023-09-20,D,Home,283.57,7
2023-09-12,F,Groceries,141.96,10
2023-08-28,C,Toys,470.57,6
2023-09-13,E,Groceries,455.46,10
2023-08-22,C,Toys,16.89,1
2023-08-03,E,Sports,303.68,15
2023-09-14,A,Toys,91.64,10
2023-07-14,C,Clothing,462.13,3
2023-09-19,E,Sports,418.53,3
2023-09-03,A,Sports,284.29,3
2023-09-03,A,Groceries,128.73,9
2023-07-01,A,Groceries,138.01,4
2023-08-18,D,Sports,6.34,2
2023-08-16,D,Electronics,16.83,8
2023-07-09,F,Clothing,137.89,1
2023-07-01,D,Sports,475.69,15
2023-07-03,E,Toys,334.17,13
2023-09-14,F,Electronics,329.48,10
2023-09-25,C,Home,475.36,4
2023-08-30,A,Home,211.0,12
2023-08-25,B,Electronics,153.63,3
2023-09-11,B,Home,117.2,2
2023-08-03,B,Home,48.33,9
2023-09-01,D,Groceries,317.02,17
2023-07-27,A,Clothing,285.91,16
2023-09-21,B,Home,199.33,13
2023-08-23,D,Home,257.55,11
2023-09-13,A,Groceries,319.31,8
2023-09-18,E,Sports,225.62,10
2023-07-04,D,Groceries,196.85,14
2023-09-13,B,Groceries,310.83,19
2023-08-05,A,Sports,264.33,10
2023-08-15,B,Electronics,318.49,14
2023-09-13,C,Home,118.24,6
2023-09-29,D,Home,148.2,7
2023-09-24,F,Electronics,300.6,15
2023-08-27,E,Home,61.06,1
2023-09-19,A,Groceries,452.14,7
2023-08-21,B,Toys,107.73,13
2023-08-18,C,Home,330.46,9
2023-07-16,B,Toys,356.87,18
2023-09-23,F,Electronics,463.68,1
2023-07-26,C,Sports,471.1,2
2023-07-14,D,Clothing,229.14,2
2023-08-18,E,Home,441.66,4
2023-09-04,D,Toys,323.73,5
2023-08-06,E,Home,373.42,13
2023-09-12,C,Groceries,180.62,8
2023-08-20,C,Toys,300.06,13
2023-09-02,F,Electronics,267.28,5
2023-07-04,C,Electronics,363.97,5
2023-09-02,F,Electronics,197.8,6
2023-09-24,C,Electronics,347.97,2
2023-09-27,E,Electronics,88.86,12
2023-08-14,B,Sports,33.04,4
2023-08-31,D,Sports,189.96,6
2023-09-14,A,Sports,104.16,14
2023-07-27,E,Groceries,5.17,6
2023-08-04,F,Sports,402.31,16
2023-08-14,D,Electronics,132.78,5
2023-09-03,F,Electronics,423.97,18
2023-09-21,F,Toys,442.82,13
2023-09-10,C,Groceries,152.55,16
2023-09-02,B,Clothing,255.27,11
2023-09-15,C,Toys,186.08,14
2023-09-23,A,Sports,265.82,18
2023-07-25,B,Home,482.24,16
2023-08-28,A,Electronics,327.51,7
2023-08-15,F,Home,441.85,12
2023-09-26,A,Sports,235.47,9
2023-07-15,A,Electronics,359.67,13
2023-09-28,A,Clothing,186.71,3
2023-08-18,C,Home,182.76,1
2023-07-01,F,Clothing,132.51,9
2023-08-04,D,Clothing,18.03,5
2023-09-03,B,Toys,487.42,14
2023-09-11,E,Clothing,169.64,9
2023-08-10,C,Sports,427.08,13
2023-09-29,E,Electronics,336.05,9
2023-07-01,D,Toys,433.0,1
2023-08-02,A,Groceries,66.1,11
2023-09-30,A,Toys,88.34,4
2023-07-30,E,Electronics,187.23,15
2023-07-08,F,Groceries,312.91,11
2023-09-15,F,Home,426.59,12
2023-08-22,D,Electronics,102.04,8
2023-08-24,A,Electronics,15.47,13
2023-07-01,B,Toys,478.47,7
2023-09-11,F,Clothing,311.4,5
2023-09-13,A,Sports,236.8,3
2023-07-20,D,Home,198.77,13
2023-07-20,C,Groceries,475.93,3
2023-08-04,B,Toys,288.98,11
2023-09-16,E,Sports,58.29,7
2023-07-30,E,Clothing,180.36,4
2023-07-06,B,Electronics,174.7,10
2023-07-16,B,Clothing,18.83,11
2023-07-12,A,Home,424.67,5
2023-09-10,D,Groceries,144.05,8
2023-07-13,A,Groceries,312.75,1
2023-09-04,B,Clothing,350.94,6
2023-09-15,B,Groceries,406.33,5
2023-08-03,A,Groceries,196.94,18
2023-09-17,C,Clothing,482.87,9
2023-07-03,E,Home,401.59,16
2023-08-30,A,Home,422.34,2
2023-08-01,C,Electronics,353.54,12
2023-08-24,E,Groceries,271.58,18
2023-07-01,D,Home,11.32,9
2023-08-15,B,Home,212.21,16
2023-07-25,A,Electronics,256.33,19
2023-09-06,D,Electronics,369.9,13
2023-07-27,A,Clothing,386.35,19
2023-07-06,D,Groceries,171.97,13
2023-07-26,C,Groceries,203.12,11
2023-08-24,F,Toys,113.15,6
2023-08-16,A,Toys,183.55,6
2023-08-15,B,Sports,98.4,12
2023-09-13,E,Electronics,387.18,18
2023-07-14,A,Clothing,176.39,19
2023-07-06,E,Sports,480.53,7
2023-08-19,D,Groceries,158.95,13
2023-08-02,C,Toys,66.48,15
2023-08-27,A,Home,182.66,17
2023-08-29,F,Home,214.63,18
2023-08-12,C,Groceries,154.82,18
2023-09-21,B,Toys,277.0,1
2023-07-15,E,Clothing,434.21,12
2023-08-31,C,Groceries,483.64,6
2023-07-01,A,Groceries,304.58,18
2023-08-23,D,Home,432.39,14
2023-09-07,E,Clothing,173.04,7
2023-07-22,B,Sports,322.74,8
2023-07-12,F,Home,240.22,12
2023-07-23,C,Clothing,456.05,3
2023-08-04,F,Groceries,478.51,6
2023-09-06,F,Sports,353.1,18
2023-09-02,D,Home,204.24,2
2023-08-08,D,Sports,33.34,14
2023-09-26,F,Clothing,351.29,4
2023-07-30,B,Clothing,217.74,9
2023-08-30,A,Electronics,115.35,1
2023-07-02,E,Sports,189.64,11
2023-08-14,B,Sports,250.95,9
2023-09-05,E,Groceries,61.92,2
2023-09-29,C,Groceries,47.67,8
2023-09-03,D,Sports,389.86,18
2023-08-15,C,Sports,337.6,8
2023-09-15,A,Groceries,439.3,16
2023-09-22,B,Electronics,90.54,7
2023-08-22,E,Clothing,243.87,12
2023-09-22,A,Electronics,476.12,19
2023-08-18,F,Electronics,459.03,16
2023-09-13,F,Home,18.07,5
2023-08-10,F,Electronics,418.1,4
2023-08-25,D,Clothing,314.03,12
2023-07-21,B,Toys,451.32,19
2023-07-18,F,Groceries,232.98,1
2023-07-10,E,Sports,186.5,19
2023-08-30,D,Home,434.64,8
2023-09-11,B,Clothing,183.85,17
2023-09-28,F,Clothing,305.28,2
2023-07-18,C,Sports,204.98,3
2023-09-29,A,Home,380.16,11
2023-08-07,B,Clothing,311.9,16
2023-09-04,F,Toys,313.2,16
2023-09-13,E,Home,460.88,15
2023-07-31,D,Toys,170.04,8
2023-07-28,D,Toys,242.52,2
2023-08-04,D,Groceries,403.94,9
2023-08-28,D,Sports,333.11,8
2023-07-05,B,Groceries,218.07,5
2023-08-16,F,Groceries,113.64,1
2023-07-11,F,Clothing,112.0,2
2023-07-28,E,Clothing,40.35,13
2023-07-30,D,Clothing,378.25,19
2023-08-06,E,Sports,351.82,9
2023-07-27,A,Groceries,78.49,19
2023-07-16,A,Sports,33.69,9
2023-09-27,B,Groceries,324.2,8
2023-07-19,A,Home,213.4,3
2023-08-07,F,Groceries,95.41,10
2023-09-17,D,Electronics,91.58,1
2023-09-10,A,Groceries,212.91,2
2023-08-13,E,Groceries,251.45,14
2023-08-29,D,Groceries,249.74,11
2023-08-24,E,Toys,101.16,18
2023-08-18,D,Groceries,489.3,14
2023-08-28,E,Sports,274.42,9
2023-08-06,A,Electronics,132.51,15
2023-07-19,C,Home,406.56,19
2023-09-09,B,Clothing,81.72,13
2023-08-15,E,Groceries,267.65,4
2023-09-28,E,Clothing,256.99,7
2023-07-05,B,Toys,469.96,12
2023-07-28,E,Clothing,87.35,18
2023-07-07,C,Electronics,423.31,11
2023-09-23,A,Clothing,52.72,9
2023-09-15,D,Electronics,209.31,3
2023-07-24,C,Electronics,218.45,4
2023-08-12,B,Toys,271.93,11
2023-07-31,B,Clothing,422.02,3
2023-08-09,F,Toys,177.75,7
2023-07-11,B,Clothing,173.63,9
2023-07-26,B,Toys,335.64,13
2023-09-09,A,Clothing,260.9,14
2023-09-16,E,Clothing,80.2,17
2023-09-25,D,Electronics,175.65,14
2023-08-27,F,Home,282.89,7
2023-09-22,B,Groceries,439.89,18
2023-09-26,B,Home,451.79,7
2023-09-26,B,Toys,126.89,7
2023-08-08,F,Home,375.18,16
2023-09-19,A,Groceries,84.9,17
2023-08-15,C,Groceries,485.69,8
2023-09-11,E,Clothing,183.97,4
2023-08-31,D,Clothing,188.32,16
2023-08-15,A,Toys,489.31,8
2023-09-29,B,Sports,138.75,18
2023-07-28,D,Toys,185.39,2
2023-08-08,D,Home,255.46,14
2023-09-05,B,Sports,181.79,1
2023-09-12,A,Toys,437.02,10
2023-08-10,A,Groceries,355.22,14
2023-09-19,E,Clothing,94.49,11
2023-09-02,F,Groceries,148.13,4
2023-07-15,C,Clothing,51.03,6
2023-07-25,D,Sports,57.26,7
2023-07-28,F,Home,182.44,8
2023-08-16,E,Toys,205.15,15
2023-09-02,D,Home,262.5,4
2023-07-10,C,Groceries,319.58,10
2023-07-31,E,Groceries,380.56,10
2023-08-26,B,Electronics,247.08,5
2023-09-16,E,Toys,216.54,12
2023-07-21,E,Groceries,56.42,3
2023-07-07,D,Home,139.48,18
2023-07-07,C,Clothing,308.49,6
2023-07-23,B,Electronics,366.73,6
2023-09-29,F,Sports,55.48,8
2023-08-26,E,Toys,186.05,4
2023-07-05,C,Groceries,61.34,10
2023-08-01,E,Sports,233.66,13
2023-08-09,B,Clothing,419.22,8
2023-08-31,F,Toys,177.07,11
2023-08-02,A,Groceries,83.45,19
2023-07-28,B,Sports,344.15,6
2023-07-18,B,Sports,260.53,19
2023-08-23,F,Home,342.54,18
2023-09-05,E,Groceries,326.46,16
2023-07-28,F,Toys,468.71,6
2023-07-15,D,Clothing,217.56,13
2023-07-30,E,Groceries,221.5,15
2023-09-08,A,Toys,315.26,7
2023-09-07,E,Electronics,180.18,17
2023-07-19,B,Clothing,248.68,3
2023-08-13,E,Home,197.56,8
2023-09-28,C,Electronics,456.59,5
2023-09-20,F,Clothing,315.44,19
2023-09-08,B,Clothing,354.28,7
2023-08-20,E,Sports,449.69,19
2023-09-27,A,Clothing,103.63,15
2023-07-07,E,Sports,352.13,12
2023-07-16,D,Groceries,425.62,13
2023-08-17,A,Groceries,88.48,14
2023-09-01,D,Electronics,309.71,15
2023-09-07,C,Electronics,466.15,15
2023-08-31,B,Sports,187.0,17
2023-09-20,E,Clothing,82.78,13
2023-09-27,A,Sports,21.82,15
2023-07-24,D,Sports,190.16,3
2023-09-08,E,Electronics,72.85,7
2023-08-24,B,Home,190.83,15
2023-09-25,F,Sports,437.56,19
2023-07-07,D,Electronics,189.31,8
2023-09-30,E,Electronics,61.38,15
2023-07-24,B,Groceries,241.57,15
2023-09-17,E,Home,442.85,2
2023-09-10,F,Clothing,259.33,16
2023-09-30,B,Toys,92.93,2
2023-08-06,C,Electronics,133.74,13
2023-08-10,B,Groceries,86.54,10
2023-08-13,E,Electronics,408.8,9
2023-07-12,B,Sports,317.13,4
2023-07-03,D,Electronics,248.54,11
2023-09-24,E,Electronics,50.07,16
2023-08-06,A,Groceries,400.84,8
2023-07-04,E,Groceries,348.26,5
2023-09-14,C,Electronics,266.62,15
2023-09-26,A,Clothing,185.71,16
2023-09-02,A,Electronics,6.29,14
2023-08-11,B,Toys,419.05,7
2023-09-23,D,Clothing,200.76,10
2023-09-01,C,Electronics,366.88,12
2023-08-05,C,Sports,423.69,19
2023-07-19,C,Home,306.61,1
2023-09-03,A,Clothing,378.38,15
2023-07-29,C,Home,171.65,9
2023-07-12,E,Sports,435.47,19
2023-09-23,A,Home,10.03,10
2023-07-13,B,Home,340.09,18
2023-07-22,B,Home,18.64,5
2023-09-14,D,Clothing,19.89,13
2023-08-05,A,Groceries,304.86,6
2023-07-08,C,Clothing,191.62,4
2023-07-30,F,Electronics,37.59,11
2023-07-18,A,Home,74.3,4
2023-08-27,A,Toys,190.02,16
2023-07-21,C,Home,239.73,16
2023-08-14,F,Toys,412.7,2
2023-08-17,F,Toys,276.69,9
2023-07-13,D,Electronics,186.93,15
2023-07-20,E,Electronics,385.47,17
2023-08-13,D,Sports,359.38,4
2023-09-18,A,Sports,243.81,15
2023-09-01,F,Clothing,77.87,4
2023-09-07,F,Sports,407.3,19
2023-08-21,F,Toys,267.63,10
2023-09-05,D,Groceries,117.64,10
2023-07-25,D,Electronics,446.0,3
2023-09-12,D,Home,321.88,18
2023-07-10,D,Sports,239.24,2
2023-07-11,F,Electronics,410.22,14
2023-07-30,D,Home,170.94,17
2023-08-31,E,Clothing,318.53,16
2023-07-20,F,Sports,51.89,17
2023-07-31,D,Sports,24.09,12
2023-08-17,B,Clothing,265.3,14
2023-07-12,D,Sports,150.53,10
2023-07-25,F,Toys,119.11,12
2023-08-01,E,Electronics,259.81,17
2023-08-05,D,Electronics,355.71,16
2023-07-17,F,Sports,225.54,7
2023-07-21,F,Sports,247.87,15
2023-09-21,E,Sports,453.07,9
2023-07-30,E,Electronics,408.41,11
2023-07-18,D,Home,365.6,8
2023-09-02,B,Home,478.24,13
2023-07-01,C,Sports,359.29,11
2023-09-25,E,Sports,354.08,15
2023-09-01,D,Toys,346.39,19
2023-08-17,D,Groceries,5.63,11
2023-08-07,D,Toys,114.03,7
2023-07-23,E,Clothing,357.27,1
2023-09-29,C,Home,455.98,17
2023-09-02,D,Toys,282.02,19
2023-07-25,A,Groceries,350.51,8
2023-07-19,B,Electronics,361.33,7
2023-09-26,C,Home,120.95,2
2023-08-17,B,Sports,183.06,7
2023-08-10,C,Toys,131.64,2
2023-07-17,C,Groceries,47.21,6
2023-08-22,A,Groceries,375.71,19
2023-07-01,E,Sports,177.8,13
2023-07-13,E,Groceries,277.97,19
2023-09-25,E,Sports,219.08,4
2023-07-08,E,Home,230.48,16
2023-07-04,A,Groceries,184.14,6
2023-07-31,E,Clothing,113.8,4
2023-08-20,D,Groceries,267.18,5
2023-08-14,D,Sports,25.83,18
2023-08-15,E,Toys,473.56,5
2023-08-03,E,Toys,143.35,18
2023-07-14,A,Clothing,301.68,10
2023-08-13,D,Clothing,102.84,8
2023-08-09,B,Sports,187.81,16
2023-07-20,E,Home,210.42,8
2023-08-19,A,Home,330.33,4
2023-09-17,A,Clothing,210.2,1
2023-08-05,E,Clothing,346.12,19
2023-08-18,E,Electronics,429.74,17
2023-07-21,B,Sports,5.39,12
2023-07-20,F,Groceries,127.63,17
2023-07-01,C,Toys,416.57,1
2023-09-15,C,Groceries,187.67,15
2023-07-08,B,Sports,441.98,19
2023-09-18,C,Sports,106.27,15
2023-08-19,C,Electronics,284.82,6
2023-09-02,F,Toys,342.96,6
2023-07-05,F,Sports,107.74,15
2023-09-12,D,Toys,353.8,4
2023-07-09,C,Groceries,287.09,7
2023-07-16,A,Electronics,279.42,9
2023-07-01,E,Sports,360.37,2
2023-09-04,B,Sports,434.9,5
2023-09-04,D,Toys,113.29,4
2023-09-02,A,Sports,237.34,11
2023-08-06,F,Sports,310.93,16
2023-07-22,C,Sports,485.69,5
2023-09-21,D,Home,488.69,14
2023-08-21,B,Electronics,51.98,7
2023-09-19,A,Electronics,476.15,16
2023-07-05,D,Clothing,178.06,12
2023-07-27,A,Sports,106.84,16
2023-09-18,A,Toys,127.02,19
2023-07-05,D,Home,358.01,11
2023-07-16,E,Groceries,251.81,10
2023-08-16,D,Home,474.31,11
2023-07-24,F,Home,35.14,2
2023-08-03,C,Home,124.82,11
2023-08-10,C,Toys,214.83,13
2023-08-28,F,Electronics,15.07,14
2023-08-02,C,Home,481.28,13
2023-09-25,E,Electronics,102.69,10
2023-09-17,B,Sports,427.65,17
2023-07-25,F,Home,184.94,16
2023-09-17,B,Electronics,222.18,19
2023-07-03,B,Clothing,309.43,4
2023-07-31,D,Groceries,260.63,18
2023-08-27,B,Sports,139.9,14
2023-08-22,A,Groceries,359.74,2
2023-07-08,F,Groceries,182.56,18
2023-09-27,E,Home,187.65,10
2023-07-10,E,Home,212.05,8
2023-08-06,B,Electronics,326.38,4
2023-09-03,A,Groceries,17.46,10
2023-09-16,B,Sports,59.0,13
2023-09-16,F,Home,305.48,16
2023-09-23,F,Toys,199.79,15
2023-08-07,A,Home,110.56,10
2023-07-14,A,Groceries,406.36,2
2023-07-17,D,Clothing,36.7,15
2023-07-15,E,Clothing,302.94,5
2023-07-15,B,Electronics,252.14,3
2023-09-24,B,Toys,225.05,6
2023-07-24,F,Toys,106.24,3
2023-09-26,F,Clothing,366.43,19
2023-07-06,D,Clothing,212.94,15
2023-07-17,C,Electronics,189.02,17
2023-09-03,D,Electronics,348.61,19
2023-09-26,B,Clothing,315.3,5
2023-09-16,E,Groceries,194.51,11
2023-07-06,C,Sports,264.14,17
2023-09-29,C,Electronics,25.77,9
2023-07-13,E,Clothing,444.23,10
2023-08-02,D,Clothing,161.17,15
2023-07-19,F,Toys,352.44,4
2023-08-13,E,Clothing,276.8,8
2023-07-03,F,Sports,462.85,2
2023-08-03,C,Groceries,88.28,19
2023-07-07,F,Clothing,271.35,5
2023-07-04,E,Clothing,22.62,19
2023-07-18,F,Home,438.19,1
2023-09-22,B,Toys,58.45,11
2023-07-13,F,Home,378.54,10
2023-08-17,F,Sports,323.97,8
2023-07-13,D,Toys,412.89,13
2023-07-16,F,Toys,352.27,7
2023-07-13,F,Home,229.04,12
2023-07-18,A,Sports,151.48,12
2023-08-27,A,Clothing,180.96,16
2023-09-01,A,Clothing,377.22,8
2023-07-25,D,Groceries,287.82,1
2023-07-16,B,Sports,446.42,16
2023-08-26,E,Electronics,57.85,18
2023-09-26,E,Sports,144.5,18
2023-07-06,C,Home,255.23,19
2023-07-14,E,Home,71.31,1
2023-07-07,C,Clothing,211.21,6
2023-08-08,A,Home,406.6,13
2023-08-06,E,Sports,305.19,3
2023-09-24,B,Toys,282.5,7
2023-09-30,A,Clothing,442.11,10
2023-09-23,C,Sports,173.01,17
2023-07-07,E,Toys,226.6,13
2023-07-30,E,Groceries,308.31,17
2023-08-21,F,Sports,481.68,10
2023-08-31,A,Groceries,125.94,5
2023-07-21,F,Electronics,414.76,17
2023-07-29,C,Groceries,183.7,12
2023-07-27,B,Groceries,108.05,15
2023-08-24,B,Electronics,444.9,18
2023-09-06,B,Toys,427.95,18
2023-09-17,A,Groceries,317.82,2
2023-08-07,E,Home,171.05,11
2023-09-21,F,Clothing,220.9,15
2023-09-12,B,Toys,55.96,17
2023-07-20,E,Toys,389.07,13
2023-07-28,F,Electronics,119.83,6
2023-07-16,F,Toys,87.99,16
2023-07-10,A,Sports,10.18,1
2023-07-12,D,Clothing,215.41,8
2023-09-06,F,Electronics,333.2,17
2023-09-09,B,Electronics,412.99,16
2023-07-26,C,Electronics,317.32,1
2023-08-13,C,Groceries,6.22,13
2023-08-23,F,Electronics,66.18,8
2023-09-09,D,Groceries,6.66,17
2023-09-06,E,Toys,316.6,18
2023-08-03,A,Sports,86.83,9
2023-07-04,C,Home,249.62,14
2023-09-30,F,Home,172.71,12
2023-09-24,F,Groceries,431.69,10
2023-07-21,A,Sports,463.3,2
2023-08-08,A,Groceries,177.29,8
2023-09-06,F,Home,467.37,7
2023-09-30,E,Clothing,194.44,12
2023-08-25,E,Groceries,433.78,8
2023-08-19,C,Sports,346.65,5
2023-07-02,B,Sports,378.46,14
2023-09-05,C,Electronics,176.96,14
2023-09-23,D,Electronics,228.15,10
2023-08-04,C,Toys,51.88,13
2023-07-27,C,Toys,212.98,16
2023-08-23,C,Toys,212.67,1
2023-07-25,B,Toys,154.6,3
2023-09-03,B,Home,273.66,15
2023-08-04,A,Electronics,484.41,12
2023-07-31,C,Sports,14.9,16
2023-09-10,F,Electronics,157.56,12
2023-09-07,E,Home,223.81,13
2023-07-28,E,Sports,55.78,14
2023-08-28,D,Toys,217.43,10
2023-07-24,D,Clothing,65.96,1
2023-07-06,F,Toys,118.84,5
2023-08-24,C,Groceries,97.81,17
2023-08-20,F,Clothing,475.73,11
2023-07-15,F,Toys,376.17,2
2023-09-17,D,Groceries,172.95,5
2023-07-27,E,Sports,355.87,6
2023-08-04,F,Sports,329.01,12
2023-08-08,E,Sports,323.22,15
2023-07-03,E,Groceries,371.98,1
2023-08-09,D,Electronics,246.55,1
2023-08-25,E,Groceries,240.38,5
2023-07-25,B,Sports,337.67,1
2023-08-02,E,Groceries,301.04,6
2023-07-24,B,Sports,51.61,15
2023-09-07,A,Clothing,36.55,12
2023-09-24,D,Home,252.42,6
2023-08-18,B,Groceries,279.49,5
2023-07-25,B,Groceries,175.69,13
2023-08-01,D,Electronics,102.06,13
2023-09-18,E,Home,165.79,4
2023-09-20,D,Electronics,431.32,13
2023-07-22,C,Clothing,274.03,10
2023-09-11,F,Home,242.25,7
2023-09-01,A,Sports,420.83,14
2023-08-26,F,Sports,182.14,18
2023-08-19,A,Sports,302.99,5
2023-09-10,E,Home,269.11,19
2023-07-13,F,Toys,266.01,15
2023-07-16,F,Toys,419.48,19
2023-07-09,E,Sports,60.77,2
2023-08-04,D,Home,196.8,11
2023-08-03,D,Toys,221.23,6
2023-08-31,B,Toys,68.93,2
2023-07-05,A,Electronics,185.47,14
2023-08-24,D,Toys,16.27,19
2023-07-05,D,Clothing,158.09,9
2023-07-12,A,Toys,109.76,3
2023-09-09,E,Sports,47.24,3
2023-07-27,A,Home,152.77,16
2023-07-16,F,Electronics,52.26,18
2023-08-13,A,Home,262.59,2
2023-09-21,B,Electronics,431.04,11
2023-07-12,B,Home,95.06,2
2023-09-01,B,Toys,237.24,12
2023-08-08,A,Groceries,378.16,11
2023-08-26,A,Home,489.62,14
2023-08-02,C,Toys,245.92,12
2023-07-23,F,Home,38.39,6
2023-09-24,A,Toys,223.95,14
2023-08-30,A,Groceries,385.05,19
2023-09-28,E,Electronics,210.98,13
2023-07-02,E,Electronics,418.73,4
2023-08-28,A,Toys,427.21,10
2023-09-30,E,Home,88.1,11
2023-08-07,D,Electronics,102.92,4
2023-08-19,C,Groceries,421.87,15
2023-08-15,B,Clothing,91.18,5
2023-09-29,A,Electronics,421.35,10
2023-08-05,A,Groceries,31.24,10
2023-08-24,C,Electronics,417.43,9
2023-08-05,A,Toys,192.23,7
2023-09-25,A,Home,374.95,8
2023-07-11,F,Home,450.26,4
2023-07-09,F,Electronics,146.33,19
2023-07-08,F,Toys,337.88,14
2023-09-20,A,Clothing,70.91,10
2023-07-06,B,Sports,327.87,11
2023-08-01,A,Home,340.96,17
2023-07-30,E,Electronics,137.62,9
2023-08-23,D,Clothing,345.24,3
2023-08-09,D,Clothing,62.78,5
2023-07-30,E,Sports,22.53,5
2023-08-18,E,Electronics,105.42,9
2023-08-20,F,Clothing,370.55,9
2023-07-20,F,Electronics,329.59,3
2023-09-15,D,Home,206.3,9
2023-08-14,F,Clothing,289.04,7
2023-08-01,C,Clothing,155.52,14
2023-09-30,A,Toys,465.36,14
2023-09-12,E,Clothing,434.04,13
2023-08-07,E,Sports,178.32,11
2023-08-26,F,Clothing,281.1,9
2023-09-16,E,Groceries,388.5,5
2023-09-25,E,Clothing,411.55,2
2023-09-16,E,Home,21.34,7
2023-08-25,B,Sports,415.43,17
2023-08-30,A,Clothing,186.3,5
2023-08-19,D,Groceries,96.94,1
2023-09-05,E,Toys,218.34,18
2023-08-21,E,Clothing,387.02,8
2023-07-27,A,Groceries,30.9,7
2023-09-11,A,Clothing,150.63,3
2023-09-20,F,Sports,67.42,11
2023-08-10,F,Home,344.19,15
2023-09-16,E,Toys,171.82,17
2023-09-10,C,Groceries,482.7,7
2023-09-28,C,Electronics,369.55,3
2023-08-08,F,Groceries,400.69,17
2023-08-07,C,Sports,229.31,5
2023-09-17,C,Electronics,384.67,16
2023-08-24,C,Electronics,237.94,17
2023-09-16,D,Groceries,111.8,9
2023-09-22,D,Home,79.08,1
2023-08-23,B,Electronics,360.99,5
2023-07-05,C,Home,350.57,13
2023-09-15,C,Clothing,306.65,2
2023-07-16,D,Electronics,355.1,7
2023-08-01,E,Electronics,325.68,18
2023-09-04,E,Sports,76.35,12
2023-08-15,B,Sports,337.17,6
2023-08-10,B,Groceries,242.58,3
2023-08-19,C,Home,132.93,8
2023-07-13,F,Sports,360.67,4
2023-08-31,B,Clothing,415.07,4
2023-08-01,B,Groceries,145.61,19
2023-08-23,E,Groceries,416.5,19
2023-07-29,E,Electronics,366.07,1
2023-07-29,B,Sports,31.46,14
2023-08-06,C,Home,342.15,1
2023-08-02,C,Electronics,20.63,12
2023-08-06,E,Clothing,37.75,10
2023-07-02,B,Electronics,370.26,15
2023-08-25,A,Sports,234.13,10
2023-07-12,B,Toys,21.91,6
2023-07-14,C,Groceries,182.11,7
2023-07-09,D,Electronics,385.65,12
2023-07-11,C,Electronics,144.87,9
2023-07-26,C,Groceries,117.55,17
2023-08-31,F,Home,187.72,14
2023-07-04,B,Clothing,428.39,17
