date,product,category,price,quantity
2023-10-07,C,Toys,292.32,2
2023-11-07,D,Clothing,403.41,8
2023-10-22,D,Electronics,118.27,2
2023-12-27,F,Home,111.78,17
2023-12-27,D,Toys,172.27,12
2023-12-22,C,Clothing,246.04,17
2023-12-10,A,Toys,487.43,15
2023-10-26,D,Home,255.14,8
2023-11-29,F,Home,66.96,13
2023-11-02,E,Groceries,448.72,5
2023-12-04,C,Home,450.83,3
2023-12-06,F,Sports,30.98,13
2023-11-15,C,Groceries,439.21,15
2023-10-10,F,Electronics,336.6,5
2023-11-03,A,Clothing,421.31,17
2023-11-02,D,Home,258.55,14
2023-12-14,B,Home,94.9,2
2023-10-26,E,Home,10.7,9
2023-11-05,F,Toys,150.99,1
2023-11-24,E,Clothing,267.34,16
2023-10-29,F,Sports,67.15,10
2023-11-28,D,Sports,128.88,5
2023-10-03,C,Home,60.02,8
2023-10-06,D,Clothing,333.33,16
2023-12-07,A,Toys,150.43,17
2023-12-29,B,Home,400.63,1
2023-11-19,D,Groceries,293.7,16
2023-12-17,B,Sports,323.3,19
2023-10-04,F,Electronics,463.18,16
2023-10-21,F,Sports,48.75,4
2023-12-09,B,Electronics,62.22,19
2023-12-14,C,Sports,386.82,9
2023-10-26,A,Sports,213.17,8
2023-11-09,C,Electronics,465.97,1
2023-10-12,B,Clothing,245.13,13
2023-12-08,C,Electronics,124.89,14
2023-12-14,B,Toys,43.46,18
2023-12-24,E,Groceries,153.82,5
2023-11-07,C,Toys,297.33,11
2023-12-27,E,Electronics,259.09,18
2023-12-20,B,Clothing,285.55,9
2023-12-27,B,Clothing,428.28,18
2023-10-29,F,Toys,399.27,1
2023-11-18,B,Sports,26.2,18
2023-11-20,A,Toys,300.22,3
2023-11-17,D,Home,489.39,17
2023-10-02,D,Clothing,405.44,6
2023-12-25,C,Electronics,306.65,19
2023-10-25,F,Toys,351.07,19
2023-11-11,E,Electronics,277.78,15
2023-10-27,D,Sports,129.63,17
2023-12-09,D,Toys,305.19,1
2023-12-25,C,Sports,87.89,18
2023-12-28,F,Toys,344.36,15
2023-12-31,F,Electronics,308.46,13
2023-10-11,E,Sports,393.13,4
2023-11-02,B,Electronics,107.33,13
2023-11-12,D,Electronics,196.75,3
2023-10-09,D,Toys,102.33,2
2023-12-10,D,Home,326.41,9
2023-10-10,B,Sports,344.07,14
2023-11-27,D,Home,424.03,1
2023-12-29,C,Home,13.59,9
2023-12-01,D,Electronics,132.67,15
2023-12-22,A,Electronics,45.96,19
2023-10-25,B,Groceries,484.92,17
2023-10-07,F,Sports,300.65,11
2023-11-01,B,Clothing,118.11,2
2023-11-29,D,Clothing,463.81,15
2023-12-08,E,Groceries,390.99,1
2023-12-22,E,Toys,137.95,10
2023-11-17,E,Toys,405.76,17
2023-10-16,E,Clothing,55.74,18
2023-12-07,D,Groceries,401.04,6
2023-10-10,F,Sports,156.59,12
2023-11-27,F,Electronics,298.35,6
2023-12-04,E,Home,70.16,5
2023-12-20,D,Clothing,13.89,14
2023-12-13,A,Toys,442.11,15
2023-10-14,B,Electronics,207.58,1
2023-10-25,D,Home,148.39,15
2023-11-12,C,Electronics,100.49,10
2023-10-26,A,Home,18.51,9
2023-10-26,A,Clothing,198.8,12
2023-10-10,C,Clothing,251.29,16
2023-10-18,A,Electronics,483.75,7
2023-12-02,B,Sports,46.76,2
2023-12-27,B,Toys,392.15,4
2023-12-07,C,Groceries,421.31,12
2023-12-26,B,Groceries,454.6,11
2023-12-07,E,Groceries,189.79,11
2023-11-03,B,Sports,234.56,19
2023-12-26,F,Toys,106.48,19
2023-10-14,D,Sports,407.97,7
2023-11-02,E,Clothing,179.08,4
2023-12-21,F,Toys,101.7,17
2023-11-13,B,Home,136.06,13
2023-10-23,F,Electronics,467.03,10
2023-12-21,B,Electronics,273.49,4
2023-12-19,A,Home,258.28,5
2023-10-14,D,Sports,121.7,15
2023-10-06,A,Clothing,248.13,10
2023-11-04,F,Groceries,333.32,16
2023-10-07,B,Clothing,132.97,8
2023-10-21,A,Electronics,466.4,11
2023-10-06,A,Electronics,159.62,15
2023-11-11,B,Electronics,178.96,8
2023-12-30,B,Clothing,167.35,9
2023-10-22,C,Home,381.5,3
2023-12-06,A,Toys,377.71,14
2023-12-21,E,Home,323.72,17
2023-10-29,B,Sports,331.33,16
2023-11-28,C,Groceries,126.64,4
2023-11-19,B,Home,191.83,14
2023-10-09,B,Clothing,132.53,5
2023-12-07,D,Home,356.75,9
2023-10-02,D,Electronics,380.29,17
2023-10-07,A,Home,238.55,13
2023-11-10,E,Electronics,170.91,1
2023-11-16,B,Groceries,467.78,2
2023-12-08,C,Toys,469.76,4
2023-12-03,E,Groceries,179.25,18
2023-12-25,A,Home,24.76,12
2023-12-17,C,Sports,462.3,18
2023-10-26,C,Groceries,330.89,7
2023-11-16,F,Electronics,449.4,12
2023-10-21,C,Home,158.81,15
2023-11-18,D,Home,104.05,9
2023-10-27,A,Electronics,402.07,14
2023-11-17,F,Groceries,21.27,9
2023-10-03,D,Groceries,222.19,1
2023-12-01,F,Toys,23.07,16
2023-12-22,E,Sports,403.36,19
2023-10-08,C,Groceries,170.39,18
2023-11-17,F,Clothing,328.89,16
2023-10-10,F,Toys,65.38,13
2023-11-30,F,Groceries,457.65,5
2023-12-24,F,Sports,196.1,1
2023-10-09,D,Home,331.6,13
2023-10-18,E,Sports,429.66,17
2023-11-28,A,Toys,461.45,5
2023-11-25,E,Sports,457.48,11
2023-11-30,F,Toys,178.0,13
2023-10-10,A,Toys,99.2,12
2023-11-14,F,Electronics,464.07,3
2023-12-19,C,Groceries,463.78,7
2023-10-09,E,Groceries,30.65,11
2023-10-15,F,Home,268.81,11
2023-12-14,C,Groceries,380.83,14
2023-11-16,C,Sports,239.5,14
2023-11-09,B,Toys,25.0,18
2023-10-26,F,Clothing,18.37,11
2023-10-08,F,Groceries,461.08,14
2023-11-10,E,Toys,72.68,17
2023-10-19,E,Toys,392.85,3
2023-12-14,F,Groceries,136.29,14
2023-11-02,B,Home,138.23,12
2023-12-05,F,Clothing,52.72,3
2023-12-17,F,Clothing,168.1,18
2023-12-05,B,Clothing,135.56,2
2023-12-13,B,Toys,42.99,18
2023-11-01,E,Sports,290.08,4
2023-10-04,A,Home,260.48,2
2023-12-04,B,Groceries,40.41,10
2023-11-15,B,Electronics,250.21,11
2023-10-04,C,Sports,249.27,19
2023-11-02,D,Sports,187.02,8
2023-11-29,A,Home,16.87,5
2023-10-19,E,Clothing,289.06,7
2023-12-30,D,Electronics,174.93,14
2023-12-15,E,Groceries,376.33,7
2023-10-07,A,Toys,22.24,9
2023-12-12,C,Home,310.17,5
2023-10-09,A,Home,338.91,14
2023-11-22,C,Sports,297.52,9
2023-10-20,A,Toys,175.69,6
2023-12-15,C,Clothing,440.08,5
2023-10-26,C,Sports,426.43,2
2023-12-03,E,Electronics,362.05,11
2023-12-20,C,Clothing,180.44,12
2023-10-05,D,Electronics,373.01,11
2023-12-18,C,Electronics,229.08,11
2023-11-03,D,Groceries,120.84,3
2023-12-01,A,Sports,31.06,3
2023-10-30,B,Sports,290.92,5
2023-11-08,F,Toys,452.68,16
2023-12-10,D,Groceries,343.81,11
2023-11-02,C,Clothing,259.0,14
2023-10-14,E,Electronics,270.71,8
2023-12-16,C,Electronics,40.98,4
2023-12-03,F,Clothing,321.93,1
2023-12-30,C,Sports,241.13,7
2023-12-10,A,Sports,446.95,2
2023-10-19,D,Toys,450.61,18
2023-10-18,C,Sports,31.16,3
2023-12-10,C,Home,468.53,7
2023-12-06,C,Toys,223.49,4
2023-10-12,D,Toys,375.2,12
2023-11-06,E,Groceries,277.88,5
2023-10-20,F,Electronics,338.33,8
2023-11-07,E,Clothing,289.42,18
2023-10-17,C,Clothing,123.43,15
2023-10-15,D,Toys,116.86,9
2023-11-03,C,Sports,217.7,10
2023-11-14,C,Groceries,163.01,14
2023-11-14,C,Sports,143.78,5
2023-10-30,C,Home,406.95,15
2023-10-06,B,Electronics,96.29,5
2023-11-02,D,Clothing,361.73,5
2023-11-30,A,Electronics,15.05,13
2023-12-11,E,Clothing,182.03,13
2023-11-05,A,Toys,401.87,8
2023-10-17,A,Electronics,131.0,5
2023-11-21,E,Sports,441.94,2
2023-11-14,F,Clothing,461.41,5
2023-10-30,C,Clothing,251.33,1
2023-11-09,B,Sports,230.02,11
2023-12-04,D,Toys,454.75,13
2023-11-06,C,Groceries,234.48,12
2023-10-01,D,Electronics,242.61,2
2023-11-26,B,Home,101.99,2
2023-11-03,F,Toys,95.86,15
2023-10-01,A,Home,320.88,15
2023-10-20,A,Groceries,321.85,10
2023-10-14,C,Toys,325.83,6
2023-10-21,F,Sports,406.2,12
2023-12-22,B,Electronics,345.27,1
2023-12-03,F,Electronics,230.65,14
2023-11-23,C,Groceries,225.57,9
2023-11-18,F,Sports,425.3,14
2023-11-14,D,Electronics,400.97,2
2023-10-22,D,Groceries,85.04,16
2023-10-27,E,Sports,398.7,5
2023-11-04,B,Toys,123.39,19
2023-11-09,C,Clothing,343.64,9
2023-12-17,C,Groceries,106.94,9
2023-11-18,E,Toys,118.63,12
2023-12-21,F,Electronics,346.4,18
2023-10-17,E,Sports,224.29,12
2023-12-24,D,Electronics,301.94,10
2023-12-04,E,Clothing,353.42,15
2023-11-10,C,Clothing,148.58,10
2023-10-25,D,Groceries,247.62,13
2023-10-04,A,Electronics,389.19,16
2023-11-14,E,Clothing,363.67,18
2023-10-15,F,Toys,485.34,10
2023-10-31,C,Home,34.25,16
2023-11-23,C,Electronics,315.83,17
2023-10-03,D,Toys,379.59,16
2023-11-16,C,Groceries,486.14,7
2023-12-20,D,Home,88.27,5
2023-10-06,D,Home,380.48,8
2023-10-08,F,Toys,431.31,5
2023-12-06,D,Clothing,108.58,13
2023-11-27,D,Groceries,128.31,10
2023-10-04,B,Groceries,180.23,17
2023-11-13,F,Sports,437.94,14
2023-12-10,C,Groceries,357.09,16
2023-11-20,D,Sports,270.11,10
2023-11-03,B,Home,348.78,15
2023-12-03,E,Home,437.7,4
2023-11-15,D,Clothing,280.91,11
2023-12-12,A,Groceries,122.5,1
2023-11-26,E,Groceries,102.73,11
2023-11-15,C,Electronics,449.9,6
2023-11-14,C,Home,200.41,12
2023-12-19,E,Sports,248.12,2
2023-10-31,C,Sports,472.11,17
2023-12-24,E,Home,134.93,14
2023-10-11,B,Groceries,250.61,7
2023-11-21,F,Groceries,258.99,3
2023-12-15,E,Toys,292.22,14
2023-10-26,A,Clothing,209.91,18
2023-11-30,D,Home,74.33,12
2023-12-22,B,Electronics,361.01,3
2023-11-26,B,Electronics,110.36,13
2023-10-09,F,Toys,282.45,14
2023-12-08,A,Clothing,331.37,10
2023-11-05,C,Home,404.05,5
2023-12-29,C,Groceries,339.19,14
2023-10-13,E,Toys,45.45,1
2023-10-28,C,Sports,75.26,5
2023-11-04,A,Groceries,429.11,12
2023-12-24,F,Toys,408.07,15
2023-10-11,B,Clothing,53.01,6
2023-12-01,E,Sports,304.41,5
2023-12-21,F,Home,185.14,14
2023-12-08,A,Electronics,123.66,5
2023-11-07,E,Clothing,15.77,13
2023-12-07,C,Toys,39.32,6
2023-10-23,C,Clothing,128.46,10
2023-11-12,F,Electronics,483.59,16
2023-11-16,F,Toys,408.44,15
2023-10-14,F,Sports,217.69,17
2023-10-23,E,Electronics,45.85,1
2023-11-14,C,Toys,149.77,4
2023-11-15,B,Toys,324.63,8
2023-11-10,E,Clothing,222.62,1
2023-12-15,F,Groceries,87.79,12
2023-12-21,A,Groceries,457.67,12
2023-10-31,E,Groceries,175.25,10
2023-10-21,A,Sports,361.35,1
2023-12-31,C,Groceries,258.55,18
2023-12-14,F,Sports,453.75,18
2023-12-09,A,Toys,294.13,19
2023-10-09,B,Home,459.99,14
2023-12-14,A,Electronics,106.76,18
2023-11-27,B,Electronics,252.7,1
2023-10-20,F,Home,272.23,17
2023-11-05,D,Electronics,55.23,16
2023-10-06,D,Sports,21.25,8
2023-12-11,D,Sports,285.17,2
2023-11-07,B,Toys,407.31,18
2023-12-06,A,Groceries,348.18,10
2023-12-30,D,Clothing,263.43,10
2023-12-14,E,Groceries,258.93,8
2023-10-28,B,Electronics,381.68,15
2023-12-30,D,Toys,330.64,2
2023-12-08,A,Groceries,178.52,3
2023-12-28,B,Clothing,255.53,18
2023-11-11,C,Groceries,267.62,10
2023-11-22,E,Groceries,129.96,10
2023-11-20,E,Electronics,381.42,17
2023-12-05,D,Clothing,107.26,15
2023-10-30,C,Sports,194.61,1
2023-10-02,F,Toys,72.13,17
2023-12-14,F,Electronics,379.7,8
2023-12-22,E,Toys,155.84,16
2023-10-25,C,Sports,371.65,3
2023-11-01,C,Clothing,246.96,17
2023-12-03,F,Toys,109.91,2
2023-10-31,D,Sports,82.66,19
2023-11-10,C,Electronics,391.12,5
2023-10-26,B,Clothing,265.71,8
2023-12-31,A,Clothing,281.18,12
2023-11-29,B,Sports,245.22,17
2023-11-09,B,Toys,144.03,19
2023-12-26,E,Sports,174.8,6
2023-10-18,F,Home,206.78,12
2023-11-03,C,Electronics,151.53,1
2023-11-05,F,Electronics,481.15,16
2023-12-19,E,Clothing,463.11,12
2023-12-20,A,Home,402.72,5
2023-10-21,E,Groceries,238.29,7
2023-11-11,B,Sports,126.14,1
2023-11-30,D,Home,234.13,10
2023-10-16,C,Clothing,183.91,6
2023-10-30,E,Toys,48.51,15
2023-11-17,A,Toys,408.4,3
2023-11-19,F,Electronics,36.55,5
2023-11-05,C,Groceries,372.25,5
2023-10-07,A,Toys,44.12,14
2023-12-20,E,Groceries,109.37,2
2023-12-21,D,Groceries,450.71,13
2023-12-07,F,Clothing,337.38,12
2023-12-19,E,Toys,223.34,2
2023-11-15,D,Groceries,207.82,12
2023-10-02,C,Clothing,79.96,6
2023-12-18,A,Groceries,251.88,9
2023-11-11,C,Toys,34.26,13
2023-12-16,E,Sports,165.25,8
2023-11-27,A,Toys,299.75,18
2023-12-15,C,Electronics,427.88,15
2023-10-02,F,Clothing,46.08,15
2023-11-25,A,Home,349.54,18
2023-11-08,D,Sports,55.79,10
2023-12-14,A,Sports,229.63,1
2023-12-25,E,Sports,393.54,5
2023-10-16,B,Groceries,184.86,12
2023-10-03,A,Clothing,399.66,10
2023-12-13,D,Electronics,374.76,10
2023-12-07,F,Groceries,398.76,11
2023-10-13,E,Groceries,358.18,7
2023-10-08,F,Sports,212.59,4
2023-12-12,E,Home,107.72,14
2023-11-08,C,Clothing,180.55,4
2023-12-18,A,Home,366.12,16
2023-10-15,F,Sports,128.98,12
2023-10-31,F,Home,383.77,6
2023-12-04,F,Clothing,400.92,2
2023-11-30,C,Sports,268.3,10
2023-11-11,B,Toys,308.09,8
2023-10-20,E,Home,346.19,16
2023-10-06,D,Electronics,121.7,5
2023-10-19,F,Home,148.3,13
2023-10-06,A,Electronics,485.54,10
2023-12-23,B,Groceries,10.51,4
2023-10-05,A,Toys,340.94,3
2023-10-21,A,Home,109.26,15
2023-12-23,F,Toys,79.86,10
2023-10-13,D,Toys,321.17,9
2023-12-22,A,Toys,103.52,5
2023-10-24,B,Home,482.87,5
2023-10-06,A,Sports,76.76,18
2023-12-12,C,Sports,293.75,2
2023-12-29,D,Groceries,195.78,4
2023-12-06,D,Clothing,95.26,8
2023-10-09,E,Toys,355.37,11
2023-10-18,B,Groceries,116.34,12
2023-12-23,B,Clothing,402.26,16
2023-11-07,E,Sports,364.14,13
2023-10-18,B,Sports,274.51,9
2023-12-23,A,Toys,362.53,5
2023-10-22,D,Electronics,271.47,12
2023-12-20,E,Toys,397.02,6
2023-12-21,E,Sports,268.57,10
2023-10-18,F,Clothing,201.25,5
2023-12-09,E,Toys,84.03,14
2023-12-26,E,Toys,265.23,13
2023-10-28,F,Home,344.2,10
2023-11-26,C,Groceries,471.13,8
2023-10-11,D,Clothing,228.26,13
2023-10-21,B,Electronics,24.37,8
2023-10-04,C,Home,126.59,14
2023-11-20,B,Clothing,251.1,9
2023-10-18,E,Sports,204.05,2
2023-10-10,F,Sports,277.35,10
2023-11-20,F,Electronics,260.32,14
2023-12-13,F,Toys,40.83,2
2023-11-22,E,Home,120.84,5
2023-11-24,D,Toys,9.73,19
2023-12-08,B,Sports,446.75,14
2023-10-28,C,Toys,380.79,19
2023-10-14,A,Electronics,174.11,12
2023-10-30,D,Clothing,313.15,10
2023-10-21,C,Clothing,175.01,7
2023-11-26,C,Sports,443.71,15
2023-12-21,F,Sports,407.09,12
2023-11-16,B,Sports,279.93,4
2023-10-07,B,Toys,486.95,15
2023-10-12,C,Electronics,32.43,5
2023-11-14,E,Toys,402.61,13
2023-11-12,D,Toys,153.68,14
2023-12-30,F,Electronics,487.43,1
2023-12-21,C,Groceries,191.92,14
2023-12-31,C,Electronics,330.71,18
2023-12-09,D,Home,226.95,7
2023-10-01,E,Home,81.09,15
2023-12-21,F,Clothing,61.87,4
2023-12-21,D,Sports,235.38,7
2023-10-30,D,Electronics,266.21,13
2023-10-09,C,Home,70.71,13
2023-12-03,F,Clothing,17.62,15
2023-11-18,C,Home,189.98,7
2023-10-02,C,Groceries,53.94,2
2023-11-19,E,Electronics,12.37,15
2023-11-23,C,Electronics,21.09,18
2023-12-03,E,Home,79.59,6
2023-11-14,F,Groceries,369.69,6
2023-11-03,D,Groceries,387.3,1
2023-12-24,F,Sports,272.58,17
2023-10-06,C,Toys,211.32,6
2023-12-20,B,Groceries,253.55,1
2023-10-21,C,Electronics,212.47,14
2023-11-05,F,Sports,361.16,2
2023-10-10,C,Sports,146.65,11
2023-10-07,D,Toys,489.69,5
2023-10-29,D,Clothing,10.14,19
2023-12-23,F,Clothing,400.49,17
2023-10-30,F,Groceries,461.85,19
2023-10-01,A,Toys,478.03,1
2023-10-22,F,Sports,133.49,15
2023-10-31,E,Electronics,400.62,6
2023-12-09,C,Electronics,403.92,19
2023-11-06,E,Clothing,395.89,4
2023-10-03,A,Home,391.45,13
2023-10-25,F,Sports,487.28,13
2023-12-10,D,Clothing,488.28,8
2023-11-20,E,Clothing,312.95,14
2023-10-31,C,Clothing,333.69,17
2023-11-06,C,Home,219.49,9
2023-10-05,F,Clothing,434.88,6
2023-10-28,E,Sports,334.99,18
2023-10-31,C,Toys,17.22,1
2023-11-16,E,Toys,133.26,10
2023-12-21,E,Electronics,190.04,14
2023-12-06,F,Groceries,238.93,7
2023-10-30,C,Sports,249.57,13
2023-12-07,A,Groceries,427.83,10
2023-12-18,A,Groceries,125.85,12
2023-11-29,F,Home,230.67,4
2023-12-19,D,Toys,202.25,7
2023-12-07,F,Toys,424.87,18
2023-12-09,A,Groceries,400.1,19
2023-12-01,D,Electronics,400.38,8
2023-11-23,F,Toys,403.41,12
2023-10-29,B,Home,377.7,1
2023-12-07,F,Home,477.33,15
2023-11-11,B,Home,140.64,6
2023-10-10,F,Toys,231.6,1
2023-11-28,E,Toys,233.38,11
2023-12-27,D,Groceries,157.96,1
2023-10-22,C,Clothing,36.95,16
2023-11-08,A,Groceries,409.12,17
2023-12-08,D,Toys,92.19,14
2023-10-23,F,Groceries,285.13,6
2023-10-04,C,Groceries,87.23,2
2023-11-18,F,Groceries,254.42,3
2023-11-24,C,Home,397.05,5
2023-11-19,F,Toys,181.61,16
2023-12-04,C,Groceries,275.08,6
2023-12-15,B,Home,9.35,19
2023-10-29,E,Electronics,123.09,2
2023-11-07,E,Sports,153.07,15
2023-12-15,C,Clothing,56.68,16
2023-10-27,E,Toys,449.94,18
2023-12-03,D,Clothing,111.27,6
2023-11-10,E,Home,217.35,10
2023-10-08,B,Sports,459.85,6
2023-10-07,E,Electronics,204.97,16
2023-11-08,B,Electronics,401.04,5
2023-12-08,E,Electronics,218.8,7
2023-12-13,F,Sports,256.05,16
2023-11-03,D,Toys,222.61,12
2023-10-23,E,Groceries,458.84,8
2023-12-06,C,Electronics,340.66,19
2023-11-05,F,Electronics,298.72,12
2023-12-17,C,Toys,54.1,10
2023-12-06,B,Home,297.7,11
2023-10-30,B,Toys,125.47,3
2023-10-08,B,Clothing,144.82,1
2023-11-16,B,Home,450.98,18
2023-10-08,D,Electronics,392.05,13
2023-10-04,F,Electronics,255.18,16
2023-10-25,B,Sports,230.5,6
2023-10-26,B,Electronics,185.08,5
2023-10-22,B,Groceries,222.46,15
2023-10-11,C,Clothing,13.26,6
2023-11-24,B,Toys,61.08,14
2023-11-29,B,Electronics,281.7,17
2023-11-17,A,Clothing,311.16,2
2023-10-06,E,Groceries,283.24,16
2023-10-22,D,Clothing,54.73,17
2023-10-31,D,Groceries,353.52,10
2023-12-09,E,Clothing,144.94,3
2023-10-26,B,Clothing,455.77,10
2023-12-24,E,Clothing,393.9,14
2023-11-30,B,Toys,475.51,13
2023-11-24,B,Toys,178.35,11
2023-12-13,A,Sports,102.98,14
2023-12-04,E,Toys,451.93,4
2023-10-11,F,Toys,229.34,16
2023-10-24,B,Electronics,302.06,6
2023-11-04,B,Clothing,252.02,2
2023-10-20,A,Electronics,226.1,4
2023-11-07,E,Toys,275.13,14
2023-10-03,C,Electronics,213.15,13
2023-10-21,F,Electronics,423.67,17
2023-11-15,A,Toys,314.42,6
2023-10-26,C,Sports,401.35,3
2023-12-31,D,Groceries,404.59,18
2023-11-09,E,Electronics,100.14,18
2023-10-20,E,Home,24.64,15
2023-10-01,C,Home,130.33,9
2023-10-04,A,Electronics,77.55,1
2023-12-05,B,Electronics,394.53,10
2023-12-18,D,Home,187.74,8
2023-11-15,E,Electronics,225.61,12
2023-10-30,D,Home,396.09,15
2023-10-02,B,Electronics,125.58,4
2023-10-11,E,Sports,159.42,11
2023-11-02,E,Clothing,48.5,8
2023-11-09,E,Groceries,226.68,13
2023-10-26,A,Electronics,280.77,15
2023-11-30,C,Sports,224.31,2
2023-11-21,D,Home,382.4,2
2023-11-25,B,Sports,120.08,10
2023-11-24,C,Electronics,241.67,3
2023-12-21,D,Sports,299.66,4
2023-11-07,B,Toys,347.1,4
2023-11-30,A,Electronics,126.86,11
2023-11-09,D,Clothing,275.18,7
2023-11-20,A,Clothing,170.29,11
2023-10-14,A,Sports,40.54,2
2023-10-19,B,Groceries,196.3,3
2023-12-09,E,Electronics,485.18,12
2023-10-14,D,Clothing,44.26,6
2023-11-03,A,Sports,448.53,4
2023-10-20,E,Electronics,155.62,5
2023-12-18,F,Groceries,32.03,11
2023-11-03,A,Groceries,77.41,18
2023-10-26,C,Toys,409.44,10
2023-12-18,A,Sports,20.74,15
2023-12-15,B,Clothing,473.46,9
2023-10-01,E,Groceries,470.88,5
2023-11-21,E,Groceries,402.31,3
2023-10-16,C,Clothing,336.17,9
2023-11-18,B,Home,105.66,15
2023-11-16,E,Sports,455.94,7
2023-11-29,B,Sports,242.95,7
2023-10-14,B,Home,217.55,16
2023-12-23,B,Toys,114.79,4
2023-11-02,F,Groceries,190.31,8
2023-11-18,B,Electronics,125.56,9
2023-10-03,C,Clothing,457.61,9
2023-12-10,E,Groceries,308.89,7
2023-10-15,A,Home,363.26,8
2023-11-09,C,Groceries,213.88,18
2023-10-02,A,Toys,182.23,1
2023-11-10,B,Groceries,18.25,4
2023-10-03,A,Clothing,441.18,13
2023-10-26,F,Toys,316.64,6
2023-10-05,C,Sports,100.6,15
2023-11-17,C,Sports,230.92,4
2023-12-04,B,Clothing,260.02,10
2023-11-26,D,Home,332.73,4
2023-11-27,C,Sports,317.66,18
2023-12-13,A,Electronics,323.69,13
2023-10-16,A,Electronics,92.67,4
2023-11-23,C,Sports,46.35,9
2023-12-20,F,Home,120.74,16
2023-12-29,B,Sports,37.83,19
2023-12-07,D,Electronics,381.21,9
2023-11-10,B,Sports,33.58,16
2023-12-25,E,Home,343.42,5
2023-11-08,F,Groceries,18.37,17
2023-12-26,D,Electronics,468.97,9
2023-12-14,D,Electronics,48.06,19
2023-11-11,F,Clothing,297.92,14
2023-12-12,C,Clothing,185.4,4
2023-11-07,F,Sports,288.64,18
2023-10-25,E,Clothing,101.1,18
2023-10-22,D,Sports,453.08,1
2023-10-02,F,Sports,294.48,18
2023-11-17,F,Clothing,9.44,15
2023-10-13,C,Groceries,455.38,11
2023-10-08,C,Electronics,169.66,5
2023-11-14,B,Sports,233.41,14
2023-12-15,A,Clothing,477.66,9
2023-11-18,B,Sports,163.13,9
2023-12-05,C,Clothing,213.99,3
2023-10-16,F,Sports,43.77,13
2023-12-14,C,Sports,43.32,9
2023-11-25,E,Clothing,193.81,10
2023-11-27,E,Clothing,383.59,5
2023-10-19,F,Toys,340.58,6
2023-10-24,B,Toys,137.64,6
2023-12-16,D,Home,268.75,8
2023-10-26,A,Clothing,229.43,3
2023-12-07,E,Electronics,444.07,1
2023-12-21,A,Groceries,260.19,16
2023-12-21,C,Toys,264.02,2
2023-10-09,E,Sports,199.27,19
2023-10-09,D,Home,389.8,8
2023-10-17,D,Clothing,67.66,5
2023-11-27,B,Electronics,447.38,2
2023-11-16,B,Electronics,188.86,2
2023-11-11,A,Sports,307.34,8
2023-12-05,F,Home,197.43,19
2023-11-20,A,Toys,161.57,5
2023-11-28,C,Toys,32.16,9
2023-12-21,A,Sports,430.78,7
2023-12-15,B,Home,262.88,7
2023-12-21,B,Home,76.78,7
2023-12-08,E,Toys,478.82,16
2023-12-05,B,Clothing,279.96,16
2023-10-01,E,Electronics,274.54,18
2023-11-25,C,Groceries,370.93,4
2023-11-19,D,Sports,247.62,11
2023-12-28,A,Sports,141.44,9
2023-11-09,F,Electronics,64.61,2
2023-10-05,A,Clothing,54.28,6
2023-12-21,C,Clothing,357.14,11
2023-11-18,E,Home,453.34,5
2023-11-19,B,Electronics,453.4,6
2023-10-12,F,Home,216.71,14
2023-10-05,F,Home,394.63,4
2023-10-05,F,Home,25.87,18
2023-11-22,A,Toys,164.47,17
2023-12-26,C,Sports,152.42,9
2023-11-02,C,Groceries,466.48,8
2023-10-11,E,Toys,37.11,3
2023-10-21,D,Sports,328.9,10
2023-10-26,F,Clothing,65.48,14
2023-10-04,B,Clothing,386.88,6
2023-12-09,D,Home,101.33,7
2023-11-11,F,Sports,274.33,11
2023-12-31,B,Groceries,304.31,4
2023-10-02,D,Toys,488.28,17
2023-10-23,F,Home,423.39,12
2023-10-18,C,Sports,270.78,2
2023-12-23,B,Clothing,119.38,10
2023-10-25,C,Clothing,119.42,2
2023-11-16,E,Clothing,447.36,4
2023-12-12,E,Groceries,327.64,9
2023-10-07,A,Groceries,115.69,7
2023-12-26,C,Sports,451.61,2
2023-12-21,A,Toys,18.45,16
2023-10-12,D,Electronics,170.76,3
2023-12-15,A,Electronics,347.8,13
2023-11-30,F,Electronics,271.87,2
2023-10-13,F,Toys,471.29,12
2023-11-16,A,Toys,388.23,15
2023-10-05,F,Home,48.7,17
2023-11-17,D,Electronics,112.09,15
2023-10-28,F,Toys,265.06,10
2023-11-17,E,Sports,335.7,1
2023-12-19,A,Groceries,179.85,3
2023-10-10,B,Sports,291.12,16
2023-11-18,F,Groceries,432.15,13
2023-11-11,E,Sports,472.32,1
2023-11-13,E,Home,306.54,11
2023-11-11,C,Groceries,24.93,15
2023-12-08,B,Groceries,388.02,13
2023-10-27,F,Groceries,447.35,7
2023-11-05,C,Sports,445.9,15
2023-12-26,E,Toys,123.76,17
2023-10-14,C,Electronics,40.35,10
2023-11-14,A,Electronics,66.41,3
2023-11-06,C,Electronics,364.72,8
2023-11-22,D,Toys,18.4,12
2023-10-22,E,Groceries,270.36,1
2023-11-05,B,Groceries,393.74,14
2023-11-09,E,Toys,20.79,10
2023-10-01,F,Clothing,463.54,17
2023-10-28,F,Electronics,124.07,16
2023-10-28,A,Groceries,186.45,18
2023-11-25,D,Groceries,21.67,15
2023-11-17,B,Electronics,205.8,1
2023-12-02,A,Toys,315.11,3
2023-11-01,D,Groceries,238.31,15
2023-11-24,B,Electronics,19.13,16
