date,product,category,price,quantity
2023-01-11,A,Electronics,384.19,1
2023-03-06,F,Sports,182.05,14
2023-02-19,B,Home,331.07,11
2023-02-02,F,Electronics,254.12,5
2023-02-12,F,Toys,400.25,11
2023-01-21,F,Toys,289.05,10
2023-03-10,E,Groceries,488.26,9
2023-02-06,A,Electronics,39.39,8
2023-01-02,E,Electronics,103.69,12
2023-02-21,E,Home,122.78,10
2023-02-10,B,Home,369.23,2
2023-01-19,A,Clothing,231.94,17
2023-03-10,B,Clothing,238.64,12
2023-02-25,B,Electronics,98.47,10
2023-01-01,B,Home,462.64,7
2023-02-10,F,Electronics,485.27,12
2023-01-26,A,Sports,94.63,3
2023-02-03,C,Electronics,337.51,1
2023-01-06,E,Clothing,463.02,2
2023-01-11,D,Electronics,422.14,11
2023-02-28,F,Home,267.06,2
2023-03-19,F,Home,287.89,13
2023-01-07,D,Groceries,15.06,14
2023-02-14,C,Sports,128.5,1
2023-01-26,C,Clothing,327.72,3
2023-02-03,B,Sports,349.52,2
2023-03-25,B,Clothing,492.17,10
2023-02-04,F,Groceries,95.87,4
2023-02-08,C,Home,163.26,15
2023-01-17,C,Sports,188.94,8
2023-02-01,D,Electronics,89.16,15
2023-01-06,C,Toys,366.63,10
2023-02-10,F,Groceries,164.36,13
2023-02-20,E,Home,115.49,3
2023-03-21,C,Toys,419.11,13
2023-03-16,F,Groceries,487.54,10
2023-02-10,A,Groceries,427.4,6
2023-02-21,E,Toys,99.87,10
2023-02-12,F,Sports,11.81,10
2023-03-07,E,Home,430.78,19
2023-01-05,B,Toys,243.61,12
2023-03-20,B,Home,477.06,7
2023-03-02,D,Sports,240.46,19
2023-03-01,F,Toys,465.95,2
2023-03-21,F,Sports,366.4,3
2023-01-23,E,Electronics,358.6,11
2023-03-17,F,Groceries,260.22,2
2023-03-26,D,Sports,29.78,17
2023-02-14,D,Home,440.76,14
2023-01-09,A,Toys,110.74,1
2023-03-29,A,Electronics,368.87,5
2023-01-12,F,Electronics,330.94,9
2023-03-02,B,Home,355.16,9
2023-02-04,A,Clothing,408.09,5
2023-01-15,E,Sports,350.12,15
2023-03-05,E,Home,325.74,8
2023-01-28,F,Electronics,455.56,3
2023-03-18,F,Clothing,170.0,14
2023-02-11,C,Sports,141.33,8
2023-03-10,D,Home,199.03,19
2023-01-28,E,Sports,478.45,4
2023-01-29,F,Groceries,480.4,15
2023-03-01,D,Toys,431.1,11
2023-03-18,E,Electronics,231.09,13
2023-01-13,C,Toys,52.39,17
2023-02-22,A,Clothing,453.61,14
2023-02-27,E,Groceries,448.78,14
2023-02-21,C,Sports,200.74,17
2023-01-07,B,Clothing,461.76,18
2023-03-22,A,Home,32.5,10
2023-02-12,D,Clothing,396.26,13
2023-03-22,D,Toys,54.25,2
2023-02-12,C,Sports,9.27,6
2023-03-21,A,Home,313.77,15
2023-02-27,C,Clothing,95.03,2
2023-03-02,A,Sports,468.84,10
2023-02-01,C,Electronics,478.28,11
2023-02-11,F,Clothing,176.58,19
2023-03-06,D,Toys,81.45,14
2023-02-19,A,Home,170.45,12
2023-02-07,E,Toys,165.71,3
2023-02-26,F,Toys,36.12,19
2023-02-03,A,Toys,13.45,12
2023-03-11,C,Toys,313.57,1
2023-02-09,B,Electronics,439.09,16
2023-01-14,B,Electronics,238.94,8
2023-02-09,F,Home,194.83,8
2023-01-30,E,Sports,179.98,16
2023-02-16,B,Toys,9.03,16
2023-02-21,E,Electronics,39.41,15
2023-03-09,D,Electronics,189.73,11
2023-03-19,E,Toys,358.8,14
2023-01-10,D,Home,71.81,5
2023-01-18,A,Clothing,142.44,9
2023-02-14,B,Groceries,102.88,1
2023-02-22,D,Groceries,409.24,14
2023-03-22,C,Clothing,345.43,8
2023-02-05,D,Groceries,467.36,18
2023-01-25,C,Electronics,195.47,1
2023-01-04,D,Clothing,470.42,17
2023-03-13,E,Toys,107.69,16
2023-02-27,C,Home,349.7,2
2023-01-15,B,Home,240.28,7
2023-02-09,C,Home,416.54,19
2023-03-13,E,Sports,166.86,15
2023-02-04,F,Sports,7.55,14
2023-03-26,A,Electronics,9.26,4
2023-01-16,C,Home,200.3,6
2023-03-07,C,Toys,57.51,18
2023-01-02,F,Sports,272.61,9
2023-02-15,C,Electronics,282.75,17
2023-02-19,B,Toys,278.71,16
2023-01-31,B,Clothing,144.5,18
2023-01-03,D,Home,486.7,8
2023-01-22,A,Home,139.71,15
2023-02-04,A,Toys,8.0,13
2023-03-01,C,Groceries,161.0,19
2023-02-02,E,Toys,412.77,9
2023-01-07,E,Toys,327.64,14
2023-01-16,C,Groceries,9.26,6
2023-02-25,E,Home,131.98,13
2023-01-28,A,Sports,291.04,5
2023-03-15,E,Home,356.58,5
2023-01-10,A,Electronics,253.58,8
2023-01-20,C,Sports,75.5,11
2023-02-02,F,Clothing,417.97,11
2023-02-03,B,Sports,152.67,6
2023-03-12,A,Home,47.34,10
2023-01-26,C,Toys,373.29,17
2023-02-13,C,Electronics,193.97,17
2023-01-08,C,Clothing,433.51,9
2023-01-11,A,Sports,241.86,8
2023-02-27,B,Toys,283.88,9
2023-02-06,E,Home,341.42,6
2023-01-08,F,Toys,262.88,17
2023-03-07,E,Clothing,264.17,18
2023-03-06,C,Clothing,420.19,18
2023-01-07,D,Electronics,368.87,3
2023-01-04,A,Clothing,286.19,17
2023-01-16,D,Electronics,106.17,12
2023-03-25,D,Toys,31.63,19
2023-02-02,A,Home,195.4,2
2023-01-09,A,Clothing,401.77,5
2023-02-17,C,Clothing,454.89,7
2023-03-26,B,Groceries,13.89,18
2023-03-07,E,Clothing,121.68,12
2023-01-03,E,Groceries,178.09,10
2023-03-12,E,Sports,405.27,6
2023-01-07,E,Sports,235.1,7
2023-01-24,C,Clothing,42.57,12
2023-01-22,E,Sports,465.33,1
2023-03-15,E,Clothing,261.61,10
2023-01-12,A,Toys,253.0,18
2023-03-11,A,Electronics,225.83,18
2023-03-30,C,Home,480.22,15
2023-02-01,A,Groceries,247.79,8
2023-02-01,F,Groceries,108.46,4
2023-01-15,F,Clothing,165.54,14
2023-02-04,D,Home,63.96,9
2023-03-05,A,Clothing,142.66,19
2023-02-08,D,Sports,383.15,2
2023-03-07,D,Toys,202.36,8
2023-01-07,E,Electronics,137.22,1
2023-02-17,F,Groceries,115.43,19
2023-01-04,B,Clothing,319.12,15
2023-01-14,C,Home,104.29,10
2023-02-19,A,Sports,54.95,8
2023-02-25,C,Home,272.07,17
2023-02-22,D,Clothing,85.07,7
2023-02-16,C,Toys,330.28,11
2023-03-01,F,Sports,146.91,8
2023-02-17,A,Electronics,134.91,8
2023-02-19,C,Home,171.34,1
2023-03-08,A,Home,156.73,12
2023-01-15,A,Clothing,375.99,7
2023-02-18,C,Clothing,91.18,4
2023-03-07,D,Sports,371.14,7
2023-02-01,F,Electronics,308.31,11
2023-01-24,F,Groceries,53.15,15
2023-02-11,E,Sports,481.94,13
2023-02-10,B,Toys,23.74,18
2023-02-15,B,Clothing,288.95,5
2023-03-30,D,Toys,320.8,11
2023-03-19,E,Sports,457.89,3
2023-03-27,E,Sports,434.36,18
2023-01-02,D,Sports,114.57,4
2023-01-31,F,Home,421.79,13
2023-02-08,C,Sports,237.06,11
2023-01-14,E,Electronics,95.15,1
2023-02-18,B,Electronics,455.08,12
2023-03-03,A,Groceries,86.84,11
2023-02-15,D,Clothing,20.38,13
2023-01-03,B,Electronics,446.07,17
2023-02-21,F,Clothing,444.06,15
2023-01-18,E,Toys,394.74,2
2023-02-07,F,Home,150.59,13
2023-01-03,F,Home,262.29,8
2023-01-06,C,Groceries,281.5,18
2023-03-18,E,Clothing,452.59,5
2023-03-17,D,Electronics,101.34,16
2023-02-07,B,Toys,274.0,1
2023-03-09,D,Toys,294.77,14
2023-02-08,C,Groceries,231.13,19
2023-01-25,B,Clothing,273.16,19
2023-03-14,B,Home,273.97,2
2023-03-10,C,Home,184.39,6
2023-02-04,B,Electronics,107.0,10
2023-02-06,D,Clothing,340.59,15
2023-01-25,C,Toys,159.18,13
2023-01-22,E,Groceries,308.47,5
2023-01-26,E,Groceries,488.09,10
2023-01-17,E,Electronics,20.27,8
2023-02-08,F,Clothing,391.89,7
2023-02-07,A,Electronics,95.51,12
2023-03-13,D,Groceries,314.61,19
2023-03-25,C,Groceries,359.55,2
2023-03-28,C,Clothing,214.16,14
2023-03-14,D,Groceries,309.08,14
2023-01-06,A,Groceries,448.7,1
2023-03-12,C,Home,164.89,13
2023-03-29,C,Home,251.32,15
2023-03-18,F,Toys,230.63,9
2023-02-11,B,Clothing,165.95,12
2023-02-08,A,Home,252.41,2
2023-03-31,F,Electronics,482.22,15
2023-02-04,C,Clothing,292.07,12
2023-02-07,E,Clothing,37.65,15
2023-03-22,F,Groceries,78.99,6
2023-03-14,F,Clothing,148.75,14
2023-02-21,F,Groceries,477.36,5
2023-02-25,E,Sports,200.63,1
2023-03-02,C,Clothing,266.19,19
2023-02-16,D,Toys,78.31,19
2023-03-27,E,Home,487.76,17
2023-02-14,D,Groceries,17.73,18
2023-01-26,E,Sports,465.21,8
2023-02-25,A,Electronics,29.96,5
2023-03-02,B,Clothing,481.93,10
2023-01-16,C,Home,33.0,4
2023-03-11,E,Groceries,245.32,18
2023-02-14,E,Clothing,145.77,10
2023-01-28,B,Toys,438.58,3
2023-03-01,F,Home,247.33,3
2023-02-05,A,Groceries,265.15,17
2023-02-04,D,Toys,58.27,3
2023-03-14,A,Electronics,365.01,18
2023-02-28,A,Electronics,82.87,18
2023-03-10,D,Electronics,9.76,1
2023-02-12,F,Home,154.76,9
2023-02-28,D,Electronics,273.39,17
2023-02-22,F,Clothing,37.46,12
2023-03-05,D,Electronics,230.58,10
2023-03-11,A,Toys,423.47,14
2023-02-16,C,Home,308.99,5
2023-02-24,F,Groceries,139.31,2
2023-02-25,F,Home,254.78,12
2023-03-06,E,Sports,54.48,3
2023-01-16,E,Toys,77.59,6
2023-02-16,B,Groceries,196.43,11
2023-03-26,D,Home,194.97,16
2023-03-21,A,Groceries,256.61,14
2023-03-19,C,Groceries,304.37,19
2023-01-24,E,Electronics,326.15,8
2023-01-31,A,Sports,256.67,9
2023-01-06,C,Sports,247.1,16
2023-01-25,B,Home,175.71,7
2023-03-17,F,Sports,147.65,10
2023-01-04,C,Sports,52.4,5
2023-03-07,F,Groceries,191.69,3
2023-03-16,B,Sports,498.63,14
2023-03-03,B,Electronics,20.3,12
2023-03-15,F,Home,218.62,3
2023-03-09,D,Electronics,57.06,10
2023-02-27,A,Home,269.45,19
2023-01-02,B,Clothing,499.72,17
2023-01-10,C,Sports,229.95,16
2023-02-11,A,Clothing,192.89,9
2023-02-17,B,Toys,154.97,10
2023-01-24,E,Groceries,30.26,8
2023-01-02,C,Electronics,455.78,9
2023-01-08,C,Home,388.7,13
2023-01-16,D,Sports,187.66,19
2023-01-20,E,Clothing,490.94,1
2023-01-18,E,Electronics,34.83,10
2023-03-30,A,Home,465.11,11
2023-02-01,C,Sports,407.54,4
2023-03-20,B,Groceries,421.8,6
2023-01-20,A,Groceries,163.16,11
2023-03-07,A,Electronics,177.12,2
2023-03-22,E,Sports,62.6,1
2023-01-15,E,Home,21.83,13
2023-01-17,D,Toys,96.09,7
2023-03-03,D,Groceries,16.21,10
2023-03-30,F,Sports,84.31,10
2023-01-10,E,Home,464.58,9
2023-03-15,F,Groceries,54.2,15
2023-01-24,B,Electronics,59.71,11
2023-01-31,B,Toys,191.96,9
2023-01-30,F,Sports,165.36,18
2023-02-01,F,Toys,144.96,8
2023-01-23,D,Electronics,281.36,16
2023-02-01,A,Sports,220.85,16
2023-03-17,B,Sports,482.69,4
2023-01-15,C,Electronics,454.93,16
2023-02-01,C,Groceries,356.19,1
2023-03-13,A,Groceries,237.99,19
2023-01-27,F,Electronics,440.77,8
2023-03-13,E,Electronics,64.85,19
2023-02-08,F,Toys,407.18,19
2023-02-14,D,Home,272.89,3
2023-03-10,B,Home,482.38,10
2023-03-27,E,Home,216.68,15
2023-02-10,A,Electronics,447.74,3
2023-01-01,E,Electronics,291.22,13
2023-02-04,B,Sports,164.01,5
2023-02-24,B,Sports,491.73,14
2023-01-31,E,Toys,65.29,3
2023-03-20,C,Sports,99.96,7
2023-01-20,A,Toys,164.83,14
2023-01-16,A,Groceries,77.22,1
2023-01-07,E,Groceries,288.98,1
2023-03-08,D,Home,328.24,5
2023-01-16,C,Electronics,415.74,2
2023-02-12,F,Groceries,160.26,17
2023-01-17,D,Electronics,298.57,1
2023-01-06,B,Toys,210.6,15
2023-02-08,D,Electronics,487.5,17
2023-03-13,D,Toys,483.05,9
2023-03-22,D,Sports,235.35,15
2023-03-19,A,Sports,320.94,11
2023-03-16,B,Home,469.12,13
2023-02-02,B,Groceries,267.42,1
2023-02-24,A,Toys,323.49,12
2023-02-20,B,Electronics,370.68,10
2023-03-24,E,Electronics,42.9,14
2023-02-22,E,Groceries,450.49,11
2023-01-31,E,Clothing,333.86,4
2023-01-28,E,Groceries,245.4,14
2023-02-26,E,Electronics,76.08,17
2023-02-24,C,Groceries,66.42,13
2023-01-23,E,Toys,90.56,9
2023-02-08,A,Toys,290.07,12
2023-01-02,C,Clothing,210.1,2
2023-03-13,A,Clothing,104.37,15
2023-02-24,A,Sports,353.5,19
2023-02-16,E,Sports,343.72,9
2023-03-15,A,Groceries,452.91,15
2023-02-13,E,Groceries,15.31,16
2023-02-22,B,Toys,142.93,9
2023-01-03,A,Clothing,365.96,8
2023-03-08,C,Groceries,165.18,18
2023-03-11,D,Toys,275.4,10
2023-02-03,E,Toys,138.61,7
2023-01-24,A,Toys,334.27,1
2023-01-05,B,Sports,435.26,16
2023-02-01,B,Clothing,478.84,3
2023-03-19,D,Electronics,346.41,10
2023-03-26,A,Home,37.78,18
2023-01-24,C,Sports,130.76,12
2023-03-14,F,Clothing,372.02,7
2023-02-13,F,Clothing,295.35,17
2023-02-05,A,Electronics,117.24,8
2023-02-06,B,Home,424.04,14
2023-01-26,D,Toys,482.55,7
2023-01-30,D,Sports,221.62,15
2023-01-20,F,Sports,116.38,10
2023-03-25,B,Home,203.44,3
2023-02-07,E,Clothing,163.14,8
2023-03-12,D,Groceries,279.08,6
2023-01-02,E,Groceries,432.06,7
2023-01-29,C,Clothing,133.05,17
2023-03-02,E,Groceries,479.94,4
2023-01-11,B,Electronics,131.85,2
2023-02-11,E,Clothing,421.98,14
2023-01-03,F,Groceries,418.32,13
2023-02-27,F,Clothing,133.38,17
2023-01-24,D,Electronics,455.15,1
2023-03-07,A,Groceries,227.74,9
2023-03-28,F,Sports,70.5,11
2023-02-13,F,Electronics,127.92,3
2023-01-06,D,Clothing,112.72,2
2023-01-15,A,Clothing,360.84,1
2023-02-18,F,Electronics,316.84,18
2023-03-24,C,Toys,387.78,10
2023-02-27,A,Home,446.9,15
2023-02-06,B,Groceries,8.67,1
2023-02-16,F,Groceries,70.01,6
2023-02-27,A,Home,231.32,3
2023-03-12,B,Sports,122.85,7
2023-03-25,D,Toys,301.12,10
2023-01-08,A,Electronics,120.18,7
2023-02-19,D,Clothing,42.46,15
2023-03-04,B,Home,185.81,3
2023-03-01,D,Groceries,495.55,5
2023-01-02,B,Electronics,292.65,4
2023-03-09,E,Groceries,366.42,10
2023-03-07,D,Home,204.63,17
2023-02-13,C,Home,404.47,11
2023-01-06,B,Groceries,468.38,8
2023-03-09,C,Toys,123.54,3
2023-03-16,E,Groceries,95.23,6
2023-03-03,F,Sports,178.88,8
2023-02-15,D,Toys,365.3,13
2023-01-07,A,Sports,435.64,9
2023-01-07,B,Home,347.91,11
2023-01-11,E,Clothing,289.11,9
2023-01-02,D,Electronics,91.32,5
2023-03-28,F,Toys,475.54,8
2023-03-08,E,Sports,68.96,9
2023-02-16,C,Sports,366.79,7
2023-01-18,C,Toys,277.46,6
2023-03-21,A,Groceries,258.96,9
2023-01-16,B,Sports,38.73,1
2023-03-13,D,Groceries,212.39,2
2023-03-09,A,Home,194.89,9
2023-01-25,E,Groceries,421.15,4
2023-02-03,C,Electronics,270.22,12
2023-02-10,C,Toys,486.17,17
2023-01-04,C,Toys,312.01,1
2023-01-01,B,Sports,469.97,10
2023-02-06,B,Electronics,171.58,16
2023-03-20,D,Sports,112.17,3
2023-01-05,F,Clothing,216.27,15
2023-02-01,A,Toys,228.52,1
2023-01-21,F,Sports,278.99,16
2023-01-14,E,Home,334.89,14
2023-03-07,F,Electronics,280.38,9
2023-02-09,F,Clothing,412.54,11
2023-03-01,A,Electronics,421.82,15
2023-01-06,C,Groceries,463.43,19
2023-01-10,A,Home,437.85,1
2023-03-07,B,Clothing,195.67,3
2023-02-04,F,Clothing,267.43,11
2023-01-29,E,Toys,166.27,10
2023-03-14,C,Clothing,166.11,3
2023-01-25,B,Home,408.33,13
2023-01-14,B,Toys,268.06,10
2023-03-01,E,Electronics,243.86,7
2023-01-23,D,Groceries,112.01,11
2023-01-22,A,Sports,260.75,2
2023-02-24,A,Sports,460.25,13
2023-01-03,A,Sports,20.39,18
2023-01-15,C,Clothing,351.31,2
2023-01-31,E,Toys,9.84,4
2023-02-07,B,Sports,472.76,18
2023-03-23,C,Toys,147.76,8
2023-02-08,C,Clothing,491.1,9
2023-01-03,B,Electronics,135.01,8
2023-02-19,C,Electronics,59.13,3
2023-01-16,E,Groceries,174.26,9
2023-02-10,A,Clothing,235.92,13
2023-02-27,C,Home,255.74,4
2023-01-28,E,Sports,93.02,10
2023-03-31,C,Home,188.61,16
2023-02-12,A,Sports,32.86,7
2023-01-17,E,Clothing,191.29,17
2023-01-16,C,Clothing,258.3,8
2023-03-14,F,Home,420.33,3
2023-03-15,F,Electronics,58.42,15
2023-03-05,E,Sports,360.08,7
2023-02-12,C,Groceries,108.29,16
2023-01-14,A,Toys,25.34,16
2023-02-21,A,Toys,209.72,4
2023-01-14,E,Clothing,86.16,10
2023-01-04,E,Groceries,95.39,17
2023-02-26,A,Sports,20.45,6
2023-03-21,D,Clothing,217.48,11
2023-01-25,B,Clothing,23.91,11
2023-02-26,E,Home,444.15,3
2023-01-26,A,Home,79.91,10
2023-03-03,A,Electronics,132.69,16
2023-03-08,E,Home,430.39,2
2023-03-14,C,Electronics,59.46,8
2023-03-08,A,Electronics,232.51,4
2023-03-24,B,Home,73.7,19
2023-03-31,F,Groceries,251.38,18
2023-03-26,C,Home,453.77,3
2023-02-26,C,Toys,259.15,17
2023-03-03,F,Toys,333.14,8
2023-01-20,A,Clothing,299.9,9
2023-03-08,C,Toys,414.11,19
2023-01-05,E,Home,92.06,8
2023-03-06,C,Clothing,32.37,5
2023-01-03,E,Electronics,81.39,15
2023-02-11,E,Clothing,77.07,19
2023-01-29,E,Sports,187.25,9
2023-01-19,C,Home,432.78,18
2023-02-20,C,Clothing,185.34,12
2023-03-25,D,Groceries,293.14,19
2023-02-17,A,Home,432.45,5
2023-01-15,D,Sports,172.48,13
2023-01-02,B,Sports,66.01,16
2023-01-14,F,Home,408.59,11
2023-01-09,E,Home,340.55,5
2023-01-12,B,Groceries,280.36,11
2023-01-04,F,Toys,103.45,9
2023-03-16,F,Electronics,247.08,16
2023-03-30,E,Clothing,383.76,5
2023-03-10,A,Home,176.77,10
2023-03-09,D,Electronics,313.9,1
2023-02-04,A,Electronics,29.06,11
2023-01-18,D,Sports,130.97,14
2023-02-11,E,Sports,420.19,7
2023-03-22,C,Toys,211.4,4
2023-03-18,B,Toys,424.64,16
2023-02-03,C,Toys,380.77,5
2023-03-17,B,Clothing,224.57,12
2023-01-27,B,Clothing,36.79,8
2023-03-10,D,Sports,334.41,3
2023-01-30,B,Groceries,82.61,19
2023-02-16,E,Home,387.54,18
2023-01-28,B,Toys,262.13,9
2023-02-23,C,Home,487.92,9
2023-01-29,F,Groceries,450.17,18
2023-01-30,E,Electronics,218.04,10
2023-03-10,B,Groceries,56.62,2
2023-01-18,A,Home,425.17,19
2023-01-30,A,Electronics,98.85,17
2023-02-28,E,Electronics,119.36,9
2023-02-14,D,Home,246.82,1
2023-02-04,C,Toys,82.9,9
2023-01-08,D,Sports,145.06,1
2023-01-19,C,Home,146.79,1
2023-01-18,C,Groceries,195.06,18
2023-01-03,C,Groceries,359.34,16
2023-02-11,B,Groceries,178.19,14
2023-03-02,D,Groceries,259.41,19
2023-03-28,E,Sports,471.04,12
2023-01-11,C,Groceries,285.01,12
2023-02-15,D,Toys,37.47,4
2023-03-15,D,Electronics,472.02,10
2023-01-06,E,Toys,258.37,3
2023-02-02,E,Groceries,203.57,13
2023-03-12,E,Groceries,485.98,11
2023-03-27,B,Electronics,402.02,4
2023-01-30,D,Toys,240.18,11
2023-03-18,F,Toys,238.77,4
2023-03-23,F,Electronics,491.65,7
2023-01-20,A,Toys,292.63,4
2023-02-09,D,Electronics,10.65,5
2023-02-05,B,Sports,301.53,16
2023-03-16,F,Groceries,104.88,10
2023-02-17,D,Clothing,466.48,19
2023-03-23,A,Sports,49.22,5
2023-01-13,E,Clothing,487.04,13
2023-01-11,B,Toys,178.88,10
2023-03-21,E,Groceries,269.31,19
2023-02-14,B,Clothing,42.9,5
2023-03-15,D,Toys,189.83,14
2023-01-11,C,Clothing,128.61,13
2023-02-26,A,Toys,181.23,9
2023-02-08,B,Groceries,20.74,4
2023-01-27,E,Home,108.86,11
2023-02-07,F,Clothing,400.99,2
2023-01-15,D,Clothing,32.22,12
2023-03-22,F,Sports,120.67,11
2023-02-27,D,Home,258.43,8
2023-03-10,B,Electronics,412.67,8
2023-03-17,F,Electronics,345.06,18
2023-03-24,A,Electronics,210.16,2
2023-02-16,F,Toys,417.14,18
2023-03-05,D,Electronics,369.65,13
2023-02-26,F,Sports,64.83,5
2023-03-13,D,Groceries,72.85,16
2023-03-29,E,Toys,411.6,9
2023-01-12,B,Groceries,421.3,18
2023-02-16,E,Clothing,485.64,8
2023-02-01,F,Clothing,374.52,7
2023-03-25,D,Sports,315.39,7
2023-03-12,D,Electronics,251.25,13
2023-03-19,B,Electronics,324.74,16
2023-02-25,F,Clothing,378.32,3
2023-03-30,A,Electronics,197.97,19
2023-02-22,B,Sports,264.13,12
2023-02-17,D,Clothing,457.75,13
2023-02-14,A,Clothing,120.43,8
2023-01-01,A,Toys,139.19,10
2023-01-16,C,Electronics,266.34,4
2023-03-19,A,Home,83.7,14
2023-03-09,D,Home,24.87,4
2023-01-02,A,Groceries,417.82,8
2023-03-02,D,Clothing,120.88,18
2023-02-10,A,Groceries,158.64,12
2023-01-29,D,Groceries,59.65,8
2023-02-16,B,Electronics,374.32,16
2023-01-07,A,Groceries,447.19,13
2023-03-17,D,Groceries,73.04,7
2023-01-14,A,Clothing,232.19,1
2023-03-27,B,Groceries,169.42,16
2023-03-30,C,Toys,171.48,8
2023-01-03,E,Electronics,486.53,12
2023-01-09,E,Electronics,414.99,2
2023-02-22,D,Clothing,267.91,3
2023-02-07,C,Groceries,473.27,12
2023-02-22,F,Sports,459.09,7
2023-02-09,A,Clothing,291.27,14
2023-01-06,A,Groceries,144.45,7
2023-03-24,B,Groceries,497.66,3
2023-03-12,C,Groceries,141.89,7
2023-03-05,B,Groceries,433.95,4
2023-03-16,D,Toys,260.68,4
2023-01-08,F,Sports,331.3,15
2023-02-28,A,Home,421.47,2
2023-01-27,F,Electronics,457.31,6
2023-02-17,D,Home,426.83,9
2023-02-03,E,Toys,451.43,13
2023-02-12,E,Sports,22.77,16
2023-02-26,E,Toys,430.93,14
2023-01-22,A,Groceries,303.24,16
2023-03-13,A,Home,460.34,4
2023-03-28,E,Groceries,94.78,2
2023-02-27,A,Toys,481.66,14
2023-01-21,D,Clothing,401.26,8
2023-03-28,B,Home,323.99,1
2023-03-30,B,Sports,256.69,13
2023-03-05,E,Groceries,40.89,9
2023-01-28,A,Electronics,242.03,12
2023-02-07,C,Groceries,159.7,5
2023-03-16,B,Sports,363.61,1
2023-03-23,B,Electronics,448.42,1
2023-03-02,C,Home,248.71,11
2023-03-05,A,Groceries,221.27,13
2023-02-08,F,Home,318.38,16
2023-03-14,C,Toys,486.45,4
2023-02-02,E,Groceries,317.73,2
2023-03-09,D,Groceries,319.66,6
2023-02-22,B,Groceries,460.76,16
2023-02-14,A,Clothing,44.08,19
2023-02-10,D,Toys,310.08,13
2023-03-02,C,Sports,65.41,11
2023-02-18,C,Electronics,194.53,6
2023-02-19,E,Electronics,227.29,19
2023-02-02,F,Electronics,68.64,11
2023-01-30,F,Toys,344.97,15
2023-01-14,C,Toys,380.83,1
2023-01-24,C,Electronics,161.63,9
2023-02-06,D,Sports,468.43,7
2023-03-19,E,Electronics,273.78,2
2023-03-25,B,Toys,228.52,5
2023-02-06,F,Electronics,405.11,7
2023-01-23,B,Sports,395.06,19
2023-03-07,A,Home,489.0,7
2023-02-23,C,Toys,76.3,7
2023-02-20,F,Groceries,407.76,10
2023-02-23,E,Groceries,423.51,10
2023-03-20,B,Electronics,450.63,4
2023-02-06,E,Toys,158.17,17
2023-01-04,A,Clothing,369.09,10
2023-02-23,D,Groceries,322.04,16
2023-01-20,B,Home,449.44,1
2023-03-13,F,Groceries,112.02,11
2023-02-01,E,Clothing,415.64,6
2023-01-25,B,Home,309.33,18
2023-01-13,F,Electronics,107.52,10
2023-01-09,D,Home,57.22,7
2023-02-07,E,Sports,473.79,16
2023-01-05,E,Toys,319.71,2
2023-01-28,E,Sports,266.18,1
2023-03-01,D,Groceries,14.17,19
2023-01-17,F,Sports,159.65,11
2023-01-24,E,Electronics,346.4,7
2023-01-26,C,Electronics,448.8,17
2023-02-25,F,Groceries,241.33,7
2023-01-24,B,Home,44.26,10
2023-01-12,D,Home,108.04,16
2023-01-30,B,Sports,65.08,9
2023-01-12,E,Groceries,490.06,5
2023-01-07,F,Sports,250.33,4
2023-02-14,B,Sports,328.08,8
2023-01-19,B,Groceries,350.37,17
2023-03-12,F,Sports,9.58,8
2023-02-27,C,Electronics,386.44,17
2023-02-21,F,Groceries,398.75,12
2023-03-08,E,Electronics,107.04,7
2023-03-16,B,Toys,82.76,18
2023-01-08,D,Sports,37.99,5
2023-01-15,B,Home,35.58,11
2023-03-17,C,Sports,380.44,19
2023-03-05,F,Clothing,180.84,1
2023-03-07,D,Clothing,95.92,16
2023-03-06,F,Groceries,312.44,5
2023-01-05,A,Groceries,308.29,1
2023-03-04,D,Sports,416.82,10
2023-02-13,E,Electronics,328.48,8
2023-01-13,B,Electronics,381.94,6
2023-02-06,C,Toys,472.86,3
2023-03-02,F,Home,8.84,19
2023-02-14,D,Home,448.48,17
2023-03-16,A,Sports,468.26,11
2023-02-09,D,Sports,464.76,1
2023-03-06,C,Groceries,106.72,6
2023-01-24,B,Home,254.68,2
2023-03-11,A,Groceries,16.86,19
2023-03-13,A,Toys,60.82,1
2023-01-15,B,Sports,360.02,8
2023-01-01,B,Toys,475.99,17
2023-01-09,B,Home,274.19,9
2023-03-21,C,Clothing,169.39,14
2023-01-09,C,Electronics,162.91,16
2023-01-27,E,Sports,454.71,6
2023-02-07,B,Toys,316.18,4
2023-02-21,E,Sports,334.28,16
2023-01-09,E,Electronics,34.99,15
2023-01-17,E,Clothing,462.86,13
2023-02-15,D,Clothing,134.33,10
2023-02-16,B,Toys,360.41,6
2023-01-17,D,Toys,62.17,17
2023-03-30,A,Sports,95.84,1
2023-01-31,E,Clothing,259.45,14
2023-03-22,E,Sports,179.72,12
2023-01-14,E,Toys,36.7,11
2023-03-03,F,Home,299.06,19
2023-01-08,E,Home,14.43,17
2023-02-16,A,Home,162.84,19
2023-03-26,C,Electronics,98.07,18
2023-03-06,D,Home,443.11,16
2023-03-17,E,Electronics,174.29,9
2023-01-23,E,Sports,323.87,1
2023-03-09,C,Sports,428.68,11
2023-02-21,B,Toys,27.6,18
2023-01-28,B,Groceries,88.72,13
2023-02-09,E,Home,472.7,7
2023-01-31,D,Toys,446.09,11
